Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,password,course_name,SignUpDate,LastActiveDate,comment
S2020,Omar,Davis,student1020@university.com,Female,23,CS,rSh1MhUB@!,"50    NaN
Name: CourseName, dtype: str",2023-01-29,2024-06-06,"Great analysis!
Un travail plus de memoire avec beaucoup d'exigence.
Il fallait y associer des conversations pour ameliorer l'apprentissage.
"
S2021,Ali,Davis,student1021@university.com,Female,24,Business,PDP7wMo@Zv,"20    NaN
Name: CourseName, dtype: str",2023-03-30,2024-02-19,"Foi um curso nque me ajudou a pensar a e me responder a mim do que eu sou capaz de fazer por mim. muito obrigada
Curso bem direto ao ponto, com boas pesquisas e ensina muito bem o que é ser assertivo no ambiente de trabalho, dando diversos exemplos
"
S2022,Sara,Jones,student1022@university.com,Female,23,Mathematics,x!gIX$qzdx,"5    NaN
Name: CourseName, dtype: str",2023-11-24,2024-01-14,"Yes it's a good match. I've learnt a lot already.
Это бомбический курс. Всем советую преподаватель Надежда очень все подробно доходчиво объясняет дизайны очень лёгкие и простые в исполнении клиенты и я от них в восторге. Надя спасибо вам огромное за ваши бесценные знания которые вы нам отдаёте!
"
S2023,Sara,Jones,student1023@university.com,Female,19,CS,QfNrpxV*LQ,"50    NaN
Name: CourseName, dtype: str",2023-01-04,2024-03-29,"Total garbage or purposeful disinformation, majority wrong answers. Questions taken from other courses here.
AWS Certified Machine Learning - Specialty validates your expertise in building, training, tuning, and deploying machine learning models on AWS. Find preparation resources or schedule your exam.
"
S2024,Liam,Jones,student1024@university.com,Female,23,Engineering,EXvgVkf5j$,"35    NaN
Name: CourseName, dtype: str",2023-09-23,2024-04-11,"This course was really amazing.
This Course Is So Good.I,m Impressed by the post.
"
S2025,Emma,Smith,student1025@university.com,Male,21,Mathematics,f9hBqEEjt0,"5    NaN
Name: CourseName, dtype: str",2023-09-26,2024-03-22,"Perfect training.
Great site, service on this site, you are very welcome. Best service I have seen. I want to get more services. I like this site. I want to invite my friends to this site. Thank you for giving us such a site.
"
S2026,Sara,Johnson,student1026@university.com,Male,22,CS,TMbrAl5guT,"50    NaN
Name: CourseName, dtype: str",2023-05-05,2024-06-03,"valuable one
hy guys you are at right site i have a wonderful experience this site he always help me i recommanded all of you must visit and help your own thanks its team to work hard bright future
"
S2027,John,Brown,student1027@university.com,Female,18,CS,PPqNGHtgsG,"50    NaN
Name: CourseName, dtype: str",2023-05-06,2024-04-04,"this is a great job. thank you.
educational course..
"
S2028,Ahmed,Jones,student1028@university.com,Male,19,Mathematics,%60maHfl$A,"5    NaN
Name: CourseName, dtype: str",2023-03-30,2024-01-08,"I am really satisfied to this course.I learn the important thing to see this course.Thank you.
all course in this website is very usefull learning wise is good for better furure and skills recommend for every one to grab this opportunity!!
"
S2029,Ahmed,Johnson,student1029@university.com,Male,21,CS,iHV&VXbKBh,"50    NaN
Name: CourseName, dtype: str",2023-05-25,2024-04-14,"This course is really help me to build my self thank you so much
This is the one and oy awesome course
"
S2030,Omar,Williams,student1030@university.com,Male,24,Engineering,TfdQT2Iy8X,"35    NaN
Name: CourseName, dtype: str",2023-05-04,2024-01-03,"excelente experiencia en el cual uno puede aprender rapidamente cualquier cosa!!!! agradecido por encontarr esta plataforma y  obtener sabiduria y conocimentos.
I think it really is a good recap course to refresh your knowledge, but it really won't help you to get hands-on knowledge of AWS
"
S2031,Liam,Jones,student1031@university.com,Male,21,Business,O54I%PIEgs,"20    NaN
Name: CourseName, dtype: str",2023-05-25,2024-02-14,"AUDIO AND VIDIO PROBLEM
By seeing the details of the course, I expected at least an introduction to TDL writing as a beginner.  But, this is a set of some promotional videos of TDLs they are selling.  Seven TDL files are available to download after completing the video sessions.  Why to pay to watch a promotional video. Not recommended.
"
S2032,Ali,Brown,student1032@university.com,Female,21,Business,J*Q#R0&%hn,"20    NaN
Name: CourseName, dtype: str",2023-06-12,2024-04-12,"manque de bonnes pratique d'architecture. autrement c'est cool.
The course gave a good introduction to the power system reliability concept. However, course didn't contain any notes which can be downloaded. Also, didn't mentioned on source for further reading or knowledge enhancement.
"
S2033,Emma,Williams,student1033@university.com,Male,18,Mathematics,igHha3EH$v,"5    NaN
Name: CourseName, dtype: str",2023-11-15,2024-05-30,"The lecturer seems to be an illiterate. She keeps on talking about things like surgery, medications etc... which have no relevance with the title of the course. The heading/ title of the course clearly mentions about herbs and remedies but she has not spoken about any herb. May be she doesn't understand what herbs are. Kindly teach something to this illiterate lecturer before you upload a course in udemy and destroy udemy's ratings.
Laura Brunton - The Totally You Coach, your energy is amazing! This course helped me understand what my strengths are and how to used them authentically. If you get a chance to do this course please just do it. Prioritise it your future you will thank you for it!
"
S2034,Ali,Williams,student1034@university.com,Female,20,Business,F!yl2akP*t,"20    NaN
Name: CourseName, dtype: str",2023-03-09,2024-01-23,"Thank you for clear  explanations and easy instructions
觀念講解清楚、清晰易懂，跟學校學得差異很大！原來學校老師講的是「便宜行事」，Pi才不是180度呢！
"
S2035,Sara,Brown,student1035@university.com,Female,23,CS,TTBvdIiLHk,"50    NaN
Name: CourseName, dtype: str",2023-07-03,2024-01-02,"Programcılık temelleri için çok güzel.
Brilliantly narrated examples backing the theory.
"
S2036,Liam,Jones,student1036@university.com,Male,23,CS,XFuSo4i5iJ,"50    NaN
Name: CourseName, dtype: str",2023-08-31,2024-05-31,"Very good explanation, easy to understand
The course was pretty comprehensive. Really enjoyed learning new things as the course progressed!
"
S2037,Omar,Smith,student1037@university.com,Female,24,Engineering,fM38Kx3i3*,"35    NaN
Name: CourseName, dtype: str",2023-06-12,2024-04-26,"Learned some new material. Assignments could be done better.
I really loved this course!Its absolutely wonderful.
But i cant open the resources and because of that i will rate the course 4,5 stars.
"
S2038,Ali,Brown,student1038@university.com,Male,22,Business,0ry1!OYUu@,"20    NaN
Name: CourseName, dtype: str",2023-08-04,2024-01-15,"Bien expliqué et bon visuel, plutôt utile et abordable comparé au prix du marché.
最初の３品の中の２品しかつくっていないのですが、私としてはそれで十分で、専ら日々のお弁当（ボラン千秋さんのようなお弁当）のおかずにしています。
最近はタマネギが高いのつくっていませんが、タマネギの値段が安くなったらまたつくり始めようと思います。
乾燥食材を使った料理の紹介は余りないので興味深かったです。
"
S2039,John,Brown,student1039@university.com,Male,24,Mathematics,n@onpCEHSl,"5    NaN
Name: CourseName, dtype: str",2023-05-07,2024-05-30,"Excellent, looking forward to watching David Lucas next courses. Thank you!
Very useful set of questions, I just passed the certification with success, at least half of the questions were present in this set.
Thanks! I recommand it!
"
S2040,Ahmed,Brown,student1040@university.com,Male,20,CS,uDjkuyXpEi,"50    NaN
Name: CourseName, dtype: str",2023-05-01,2024-02-06,"Missing contents. Poor explanation. Poor pronunciations
Un excelente curso, tanto teórico como práctico, que entrega los conocimientos necesarios para alcanzar los objetivos de ventas, a través de una visión holística del proceso comercial. 100% recomendado.
"
S2041,Sara,Williams,student1041@university.com,Female,23,Mathematics,A&1vo*BGeY,"5    NaN
Name: CourseName, dtype: str",2023-09-16,2024-02-29,"1. Довольно часто возникают вопросы во время просмотра видео, ответы на которые даються в следующем или через 1 урок 
к примеру: 
хоткейсы и способы включения той или инной ф-ции. В начальных видео автор часто манипулировал с таймлайном и чтобы повторить действие приходилось гуглить как это сделать. 
2. Материал подаеться довольно монотонно
( как с диктора ). Можно было бы сделать видео более короткими но уделить в них больше внимания расстановке акцентов во время вещания урока - нужно думать на уровне того как информация воспринимается мозгом.
3. Слишком много времени уделено рассмотрению функций, и углублению в необязательные детали. 
К примеру автор на протяжении ок. 10 минут включает каждый режим наложения и рассказывает что это такое или включает каждый эффект и показывает его настройки, что спокойно можно сделать в самостоятельном порядке. 
Общее представление о курсе оставляет желать лучшего. У автора есть знания по данной теме но следует усерднее поработать над структурой выдачи материала и его восприятию.
Very helpful in my journey to learn impressionistic painting.
"
S2042,Omar,Johnson,student1042@university.com,Female,22,CS,Dc&31Ed5La,"50    NaN
Name: CourseName, dtype: str",2023-06-08,2024-01-27,"Da por hecho varias pantallas que no debería (necesita que se expliquen mejor) ya el splash screen da error
Typos are frequent in this exam sim.
"
S2043,Ali,Smith,student1043@university.com,Female,24,CS,9paOp2Zcck,"50    NaN
Name: CourseName, dtype: str",2023-03-09,2024-01-19,"untuk konten-konten nya sudah sangat detail dalam menjelaskan dan mudah untuk dimengerti
Very hard to understand the dialogue due to speakers accent and captions cant pick up on it thus resulting in errors. I understand the course is free, thank you for that. However due to these issues I would not be interested in paying for other courses.
"
S2044,Emma,Jones,student1044@university.com,Male,22,Engineering,j&bDFtDees,"35    NaN
Name: CourseName, dtype: str",2023-08-11,2024-03-26,"por qué ha sofi claro hasta el momento
The best warehouse worker has the notion that management is there to help him grow on the job and the sky is the limiting meaning the employee is ware that the company reward good performance, this is a form of motivation to other employees to work hard.
"
